cust_id,dob,age,gender,city_code,order_status,confirmed_yn,transaction_id,tran_date,prod_cat_code,prod_sub_cat_code,prod_cat,prod_subcat,qty,rate,tax,total_amt,store_type
271399,1990-06-10,23,M,10.0,Ordered,1.0,71607851157,2013-11-07,3,10,Electronics,Audio and video,4,324,136.08,1432.08,TeleShop
271813,1974-07-24,37,F,5.0,Ordered,1.0,71610464347,2011-04-04,1,3,Clothing,Kids,5,1154,605.85,6375.85,e-Shop
270965,1972-02-25,40,M,2.0,Ordered,1.0,71611533739,2012-12-10,5,12,Books,Academic,2,1217,255.57,2689.57,MBR
270644,1984-05-24,29,F,1.0,Ordered,1.0,71615043851,2013-05-03,3,10,Electronics,Audio and video,1,184,19.32,203.32,Flagship store
271330,1982-02-20,31,M,1.0,Ordered,1.0,71618917535,2013-04-28,2,3,Footwear,Women,2,1153,242.13,2548.13,TeleShop
272248,1972-10-04,41,M,7.0,Ordered,1.0,71624037243,2013-09-25,1,1,Clothing,Women,4,150,63.0,663.0,e-Shop
274327,1991-02-24,21,F,3.0,Ordered,1.0,71624329065,2012-08-08,5,12,Books,Academic,3,1390,437.85,4607.85,MBR
274703,1978-01-29,35,M,2.0,Ordered,1.0,71628005437,2013-06-19,3,5,Electronics,Computers,5,950,498.75,5248.75,Flagship store
270441,1989-05-25,24,F,1.0,Ordered,1.0,71638554045,2013-03-22,5,6,Books,DIY,3,1277,402.255,4233.255,TeleShop
270539,1986-11-26,27,F,9.0,Ordered,1.0,71653185996,2013-11-18,5,10,Books,Non-Fiction,2,222,46.62,490.62,MBR
269978,1980-04-10,33,M,8.0,Canceled,0.0,71661659941,2013-05-19,4,4,Bags,Women,-5,-170,89.25,-939.25,e-Shop
269978,1980-04-10,33,M,8.0,Ordered,0.0,71661659941,2013-05-12,4,4,Bags,Women,5,170,89.25,939.25,e-Shop
273828,1976-09-29,35,M,3.0,Ordered,1.0,71662499766,2011-02-18,4,1,Bags,Mens,1,78,8.19,86.19,e-Shop
268199,1985-11-05,27,M,7.0,Ordered,1.0,71666625815,2012-06-22,5,3,Books,Comics,1,821,86.205,907.205,Flagship store
270036,1971-06-04,40,M,8.0,Ordered,1.0,71670376532,2011-02-04,2,4,Footwear,Kids,4,1076,451.92,4755.92,e-Shop
268143,1980-10-14,32,M,8.0,Ordered,1.0,71682867084,2012-09-12,3,5,Electronics,Computers,1,1023,107.415,1130.415,e-Shop
272515,1991-06-21,20,M,8.0,Ordered,1.0,71683701028,2011-03-09,4,1,Bags,Mens,5,610,320.25,3370.25,MBR
273718,1984-06-16,28,M,8.0,Ordered,1.0,71692719461,2012-07-23,1,1,Clothing,Women,4,837,351.54,3699.54,MBR
272165,1990-12-01,21,M,4.0,Canceled,0.0,71698756633,2011-02-19,3,9,Electronics,Cameras,-2,-752,157.92,-1661.92,MBR
272165,1990-12-01,21,M,4.0,Ordered,0.0,71698756633,2011-02-16,3,9,Electronics,Cameras,2,752,157.92,1661.92,MBR
273574,1980-12-07,33,F,1.0,Ordered,1.0,71700228601,2013-05-31,5,3,Books,Comics,1,671,70.455,741.455,e-Shop
267971,1990-09-02,21,M,2.0,Ordered,1.0,71709765978,2011-02-15,1,4,Clothing,Mens,3,408,128.52,1352.52,MBR
270181,1970-01-10,43,F,2.0,Ordered,1.0,71720060407,2013-07-04,1,3,Clothing,Kids,4,1210,508.2,5348.2,Flagship store
269016,1983-03-12,29,F,8.0,Ordered,1.0,71723701551,2012-04-23,5,12,Books,Academic,3,1115,351.225,3696.225,TeleShop
273143,1991-08-10,20,M,4.0,Ordered,1.0,71736264168,2011-11-13,6,2,Home and kitchen,Furnishing,5,836,438.9,4618.9,e-Shop
267752,1974-07-20,38,F,1.0,Ordered,1.0,71740181495,2012-06-14,3,9,Electronics,Cameras,1,629,66.045,695.045,e-Shop
272375,1975-02-01,36,M,2.0,Ordered,1.0,71743519511,2011-08-28,5,7,Books,Fiction,5,167,87.675,922.675,Flagship store
270447,1976-10-27,36,F,10.0,Canceled,0.0,71745805347,2012-07-28,5,11,Books,Children,-1,-913,95.865,-1008.865,Flagship store
270447,1976-10-27,36,F,10.0,Ordered,0.0,71745805347,2012-07-20,5,11,Books,Children,1,913,95.865,1008.865,Flagship store
272163,1974-04-06,39,M,3.0,Ordered,1.0,71756577386,2013-07-14,4,4,Bags,Women,4,165,69.3,729.3,e-Shop
274755,1987-10-08,26,M,9.0,Ordered,1.0,71759835776,2013-10-23,5,10,Books,Non-Fiction,5,979,513.975,5408.975,e-Shop
267807,1971-09-11,41,M,7.0,Ordered,1.0,71774301923,2012-04-24,2,3,Footwear,Women,4,510,214.2,2254.2,Flagship store
268323,1987-05-17,24,M,8.0,Ordered,1.0,71775469491,2011-11-27,5,12,Books,Academic,4,943,396.06,4168.06,MBR
273829,1983-05-26,29,M,4.0,Ordered,1.0,71776958858,2012-08-15,6,2,Home and kitchen,Furnishing,5,135,70.875,745.875,TeleShop
272907,1975-09-06,37,F,2.0,Ordered,1.0,71779241870,2012-10-17,6,10,Home and kitchen,Kitchen,3,410,129.15,1359.15,TeleShop
274027,1973-12-13,40,M,6.0,Ordered,1.0,71780841428,2013-06-20,6,12,Home and kitchen,Tools,3,1191,375.165,3948.165,TeleShop
268411,1973-02-10,40,F,1.0,Ordered,1.0,71782797323,2013-03-07,3,9,Electronics,Cameras,3,372,117.18,1233.18,Flagship store
274176,1979-10-14,32,M,8.0,Ordered,1.0,71784968526,2011-07-22,1,1,Clothing,Women,4,189,79.38,835.38,e-Shop
274618,1992-12-09,21,F,7.0,Ordered,1.0,71793203305,2013-08-17,5,10,Books,Non-Fiction,4,691,290.22,3054.22,Flagship store
269848,1992-07-03,21,M,6.0,Ordered,1.0,71793238090,2013-02-28,5,10,Books,Non-Fiction,1,1083,113.715,1196.715,e-Shop
274833,1978-06-09,33,M,8.0,Ordered,1.0,71796090005,2011-08-28,5,3,Books,Comics,3,928,292.32,3076.32,TeleShop
267400,1991-10-25,20,M,2.0,Ordered,1.0,71796374616,2011-07-21,6,12,Home and kitchen,Tools,5,356,186.9,1966.9,TeleShop
274302,1986-03-26,27,F,10.0,Ordered,1.0,71797314111,2013-05-04,5,7,Books,Fiction,2,438,91.98,967.98,MBR
275127,1982-04-25,29,M,8.0,Ordered,1.0,71799236933,2011-06-21,2,3,Footwear,Women,5,228,119.7,1259.7,e-Shop
273958,1989-03-10,23,M,7.0,Ordered,1.0,71800107655,2012-06-04,6,2,Home and kitchen,Furnishing,1,1146,120.33,1266.33,Flagship store
268100,1991-02-26,20,M,1.0,Ordered,1.0,71800840317,2011-06-15,2,3,Footwear,Women,4,255,107.1,1127.1,MBR
271461,1980-12-16,33,M,5.0,Ordered,1.0,71802154072,2013-12-23,5,6,Books,DIY,4,609,255.78,2691.78,MBR
274099,1980-05-05,34,F,4.0,Ordered,1.0,71802405431,2014-01-09,1,1,Clothing,Women,4,293,123.06,1295.06,e-Shop
271620,1975-07-03,38,M,9.0,Ordered,1.0,71802499829,2013-10-16,3,10,Electronics,Audio and video,2,438,91.98,967.98,MBR
269906,1987-07-21,25,F,7.0,Ordered,1.0,71808178048,2012-04-08,3,5,Electronics,Computers,2,771,161.91,1703.91,e-Shop
271821,1977-08-11,35,F,8.0,Ordered,1.0,71813051761,2012-10-11,5,7,Books,Fiction,4,449,188.58,1984.58,MBR
274653,1972-05-26,41,M,8.0,Ordered,1.0,71813893607,2013-06-28,5,11,Books,Children,4,825,346.5,3646.5,e-Shop
272331,1989-06-20,23,M,2.0,Ordered,1.0,71814058675,2012-01-16,2,3,Footwear,Women,1,836,87.78,923.78,TeleShop
272756,1975-12-03,36,F,9.0,Ordered,1.0,71814345970,2011-03-05,5,3,Books,Comics,5,931,488.775,5143.775,e-Shop
273290,1990-09-03,22,M,3.0,Ordered,1.0,71815229640,2012-09-03,4,4,Bags,Women,3,606,190.89,2008.89,e-Shop
273077,1975-05-28,36,F,5.0,Ordered,1.0,71821126616,2011-12-17,5,10,Books,Non-Fiction,1,849,89.145,938.145,MBR
269057,1987-04-29,26,M,5.0,Canceled,0.0,71824524516,2013-06-26,3,8,Electronics,Personal Appliances,-1,-1218,127.89,-1345.89,e-Shop
269057,1987-04-29,26,M,5.0,Ordered,0.0,71824524516,2013-06-25,3,8,Electronics,Personal Appliances,1,1218,127.89,1345.89,e-Shop
273707,1981-05-18,32,F,1.0,Ordered,1.0,71837526357,2013-09-12,5,6,Books,DIY,4,358,150.36,1582.36,e-Shop
268906,1975-08-25,37,M,9.0,Canceled,0.0,71841134322,2012-05-04,5,6,Books,DIY,-1,-940,98.7,-1038.7,MBR
268906,1975-08-25,37,M,9.0,Ordered,0.0,71841134322,2012-04-29,5,6,Books,DIY,1,940,98.7,1038.7,MBR
269873,1989-07-13,22,M,8.0,Canceled,0.0,71846166056,2011-10-19,5,3,Books,Comics,-5,-293,153.825,-1618.825,Flagship store
269873,1989-07-13,22,M,8.0,Ordered,0.0,71846166056,2011-10-13,5,3,Books,Comics,5,293,153.825,1618.825,Flagship store
275016,1986-07-10,27,M,8.0,Ordered,1.0,71857372279,2013-04-04,5,6,Books,DIY,5,1017,533.925,5618.925,MBR
271406,1980-05-19,33,F,4.0,Ordered,1.0,71865274323,2013-06-09,3,10,Electronics,Audio and video,1,386,40.53,426.53,e-Shop
267346,1971-03-19,42,M,7.0,Ordered,1.0,71873296183,2013-01-27,5,12,Books,Academic,1,693,72.765,765.765,TeleShop
268087,1981-12-07,31,F,5.0,Ordered,1.0,71874191772,2012-04-25,6,12,Home and kitchen,Tools,3,626,197.19,2075.19,TeleShop
273299,1973-12-28,38,M,2.0,Ordered,1.0,71876032586,2011-03-18,4,1,Bags,Mens,3,1085,341.775,3596.775,e-Shop
271815,1979-05-17,32,F,9.0,Ordered,1.0,71879653945,2011-08-14,3,10,Electronics,Audio and video,1,201,21.105,222.105,Flagship store
274292,1981-08-07,30,F,2.0,Ordered,1.0,71885917727,2011-05-07,4,1,Bags,Mens,4,196,82.32,866.32,e-Shop
269602,1992-08-18,20,F,7.0,Ordered,1.0,71897316186,2012-06-03,2,3,Footwear,Women,3,1332,419.58,4415.58,e-Shop
266957,1974-06-22,39,M,3.0,Canceled,0.0,71900965128,2013-05-17,1,4,Clothing,Mens,-5,-1474,773.85,-8143.85,Flagship store
266957,1974-06-22,39,M,3.0,Ordered,0.0,71900965128,2013-05-16,1,4,Clothing,Mens,5,1474,773.85,8143.85,Flagship store
268486,1982-07-11,30,F,6.0,Ordered,1.0,71904687158,2012-04-15,5,12,Books,Academic,3,1320,415.8,4375.8,e-Shop
273305,1992-06-10,21,F,7.0,Ordered,1.0,71908034961,2013-01-08,5,12,Books,Academic,3,1033,325.395,3424.395,TeleShop
273233,1992-11-12,21,M,2.0,Ordered,1.0,71923810752,2013-10-01,2,4,Footwear,Kids,5,293,153.825,1618.825,e-Shop
272545,1976-07-07,37,M,6.0,Ordered,1.0,71925094311,2013-05-03,5,6,Books,DIY,3,817,257.355,2708.355,TeleShop
271046,1972-01-23,39,F,4.0,Ordered,1.0,71930388488,2011-06-18,3,10,Electronics,Audio and video,2,1041,218.61,2300.61,e-Shop
269392,1976-08-02,38,M,2.0,Ordered,1.0,71940489641,2014-01-30,5,7,Books,Fiction,4,281,118.02,1242.02,e-Shop
275024,1976-03-20,36,F,2.0,Ordered,1.0,71942072001,2012-03-10,6,10,Home and kitchen,Kitchen,3,1455,458.325,4823.325,e-Shop
271422,1989-01-25,24,F,8.0,Ordered,1.0,71969845417,2013-02-08,1,3,Clothing,Kids,4,899,377.58,3973.58,Flagship store
270008,1984-07-08,28,M,4.0,Canceled,0.0,71969890906,2012-05-17,5,11,Books,Children,-2,-979,205.59,-2163.59,MBR
270008,1984-07-08,28,M,4.0,Ordered,0.0,71969890906,2012-05-13,5,11,Books,Children,2,979,205.59,2163.59,MBR
272555,1970-05-03,43,M,1.0,Ordered,1.0,71976180879,2013-11-16,5,7,Books,Fiction,2,1432,300.72,3164.72,Flagship store
272322,1985-12-29,26,M,4.0,Ordered,1.0,71989286679,2011-11-26,5,6,Books,DIY,4,773,324.66,3416.66,e-Shop
269013,1972-07-20,40,M,1.0,Ordered,1.0,71990994962,2012-06-23,5,11,Books,Children,2,789,165.69,1743.69,Flagship store
275040,1991-10-14,22,F,10.0,Ordered,1.0,71993027600,2013-04-25,6,10,Home and kitchen,Kitchen,3,579,182.385,1919.385,e-Shop
271475,1992-04-12,20,M,1.0,Ordered,1.0,71994606051,2012-10-10,2,4,Footwear,Kids,3,1047,329.805,3470.805,e-Shop
270700,1982-04-04,29,F,5.0,Ordered,1.0,72017926229,2011-12-14,3,9,Electronics,Cameras,1,1267,133.035,1400.035,Flagship store
267028,1992-10-06,20,F,7.0,Ordered,1.0,72029727233,2012-03-29,5,12,Books,Academic,1,1144,120.12,1264.12,e-Shop
271766,1985-04-13,27,M,8.0,Ordered,1.0,72036347235,2012-12-28,6,10,Home and kitchen,Kitchen,2,709,148.89,1566.89,TeleShop
266806,1991-12-08,21,F,10.0,Ordered,1.0,72040605380,2012-02-02,5,10,Books,Non-Fiction,5,1338,702.45,7392.45,Flagship store
274981,1984-01-02,29,M,2.0,Ordered,1.0,72053831532,2013-02-16,6,12,Home and kitchen,Tools,1,1081,113.505,1194.505,TeleShop
268043,1976-09-20,35,F,10.0,Ordered,1.0,72058682877,2011-05-15,1,4,Clothing,Mens,2,142,29.82,313.82,MBR
274661,1988-07-21,23,F,10.0,Canceled,0.0,72065891759,2011-02-14,2,3,Footwear,Women,-3,-140,44.1,-464.1,MBR
274661,1988-07-21,23,F,10.0,Ordered,0.0,72065891759,2011-02-09,2,3,Footwear,Women,3,140,44.1,464.1,MBR
269805,1972-07-04,40,F,6.0,Ordered,1.0,72070489977,2012-04-28,3,4,Electronics,Mobiles,1,79,8.295,87.295,Flagship store
271100,1985-05-23,29,F,9.0,Ordered,1.0,72070772239,2014-01-15,1,1,Clothing,Women,5,1160,609.0,6409.0,TeleShop
274681,1976-01-19,37,F,9.0,Ordered,1.0,72075315671,2013-05-11,4,1,Bags,Mens,5,253,132.825,1397.825,MBR
266945,1974-10-25,37,M,2.0,Ordered,1.0,72078485067,2011-10-24,4,1,Bags,Mens,5,1445,758.625,7983.625,e-Shop
273677,1989-12-13,23,F,4.0,Ordered,1.0,72081581358,2012-05-26,5,11,Books,Children,1,1416,148.68,1564.68,e-Shop
274345,1977-11-29,34,F,3.0,Ordered,1.0,72085406516,2011-06-28,5,10,Books,Non-Fiction,3,975,307.125,3232.125,e-Shop
270880,1973-11-17,39,F,3.0,Ordered,1.0,72085740766,2012-06-02,5,11,Books,Children,4,656,275.52,2899.52,MBR
269957,1982-08-29,29,M,5.0,Ordered,1.0,72094113710,2011-08-11,3,8,Electronics,Personal Appliances,4,472,198.24,2086.24,Flagship store
271850,1978-10-05,34,F,1.0,Ordered,1.0,72113358991,2012-12-22,6,2,Home and kitchen,Furnishing,3,393,123.795,1302.795,TeleShop
274395,1983-04-07,28,F,6.0,Ordered,1.0,72116016623,2011-10-03,5,11,Books,Children,5,464,243.6,2563.6,Flagship store
274278,1981-03-29,31,M,4.0,Ordered,1.0,72129867358,2012-12-17,3,8,Electronics,Personal Appliances,5,1171,614.775,6469.775,e-Shop
270928,1972-06-02,40,M,2.0,Ordered,1.0,72131301505,2012-09-11,5,7,Books,Fiction,2,1226,257.46,2709.46,Flagship store
274435,1974-02-10,37,M,8.0,Ordered,1.0,72134682518,2011-03-30,1,4,Clothing,Mens,5,392,205.8,2165.8,MBR
270203,1971-09-11,41,M,4.0,Ordered,1.0,72135881141,2012-12-17,6,11,Home and kitchen,Bath,1,586,61.53,647.53,Flagship store
267280,1970-08-02,42,M,5.0,Ordered,1.0,72142547250,2012-12-16,6,2,Home and kitchen,Furnishing,2,727,152.67,1606.67,e-Shop
273347,1974-12-10,39,F,8.0,Ordered,1.0,72143427687,2013-09-08,4,4,Bags,Women,2,1078,226.38,2382.38,e-Shop
270432,1982-09-17,30,M,7.0,Canceled,0.0,72150045625,2012-01-16,5,11,Books,Children,-4,-118,49.56,-521.56,e-Shop
270432,1982-09-17,30,M,7.0,Ordered,0.0,72150045625,2012-01-10,5,11,Books,Children,4,118,49.56,521.56,e-Shop
268858,1980-11-14,33,F,1.0,Ordered,1.0,72150579797,2013-07-18,3,10,Electronics,Audio and video,2,567,119.07,1253.07,TeleShop
272585,1992-08-06,19,F,10.0,Ordered,1.0,72156860502,2011-08-09,3,8,Electronics,Personal Appliances,1,470,49.35,519.35,e-Shop
273131,1989-08-25,23,F,7.0,Ordered,1.0,72173790483,2012-09-16,6,12,Home and kitchen,Tools,1,504,52.92,556.92,e-Shop
268245,1983-06-28,29,M,7.0,Ordered,1.0,72177015677,2012-03-17,1,1,Clothing,Women,5,519,272.475,2867.475,e-Shop
272425,1985-11-16,28,F,3.0,Ordered,1.0,72179651378,2013-09-21,3,4,Electronics,Mobiles,1,1425,149.625,1574.625,e-Shop
272456,1980-04-24,33,M,10.0,Canceled,0.0,72183344132,2013-06-05,6,11,Home and kitchen,Bath,-1,-1458,153.09,-1611.09,e-Shop
272456,1980-04-24,33,M,10.0,Ordered,0.0,72183344132,2013-06-02,6,11,Home and kitchen,Bath,1,1458,153.09,1611.09,e-Shop
271200,1986-02-20,26,M,1.0,Ordered,1.0,72190889247,2012-08-31,1,4,Clothing,Mens,1,1352,141.96,1493.96,e-Shop
272546,1974-10-14,39,F,3.0,Ordered,1.0,72191289110,2013-02-21,3,5,Electronics,Computers,2,1391,292.11,3074.11,e-Shop
267696,1973-03-09,38,F,8.0,Ordered,1.0,72200700336,2011-04-01,3,9,Electronics,Cameras,2,375,78.75,828.75,TeleShop
271519,1983-12-11,30,F,8.0,Ordered,1.0,72205103621,2013-12-05,5,6,Books,DIY,4,136,57.12,601.12,Flagship store
267560,1982-02-03,29,M,2.0,Ordered,1.0,72212877189,2011-07-20,4,4,Bags,Women,1,1343,141.015,1484.015,Flagship store
271392,1978-12-23,33,M,4.0,Ordered,1.0,72215070341,2011-10-01,1,3,Clothing,Kids,4,1066,447.72,4711.72,Flagship store
269516,1983-10-01,29,F,10.0,Ordered,1.0,72215278974,2012-12-14,1,1,Clothing,Women,1,726,76.23,802.23,Flagship store
274309,1990-01-29,21,F,9.0,Ordered,1.0,72217235766,2011-12-16,3,9,Electronics,Cameras,3,1484,467.46,4919.46,e-Shop
272473,1981-11-25,31,M,7.0,Ordered,1.0,72218052163,2012-10-17,3,4,Electronics,Mobiles,4,106,44.52,468.52,TeleShop
268838,1978-08-18,33,M,7.0,Ordered,1.0,72219495166,2011-10-23,3,8,Electronics,Personal Appliances,5,341,179.025,1884.025,TeleShop
267594,1977-10-28,34,F,8.0,Ordered,1.0,72220966582,2011-11-14,2,4,Footwear,Kids,5,549,288.225,3033.225,e-Shop
274155,1976-01-13,35,M,9.0,Ordered,1.0,72223215942,2011-09-12,5,12,Books,Academic,1,979,102.795,1081.795,MBR
266937,1992-02-09,21,F,2.0,Ordered,1.0,72240163169,2013-02-07,2,3,Footwear,Women,1,365,38.325,403.325,e-Shop
270519,1986-03-24,26,F,6.0,Ordered,1.0,72244457347,2012-01-05,3,10,Electronics,Audio and video,2,98,20.58,216.58,MBR
273115,1983-01-21,28,F,6.0,Ordered,1.0,72249995914,2011-12-30,3,9,Electronics,Cameras,5,1044,548.1,5768.1,MBR
267083,1980-10-15,31,F,3.0,Ordered,1.0,72250908933,2011-08-05,5,11,Books,Children,4,1292,542.64,5710.64,e-Shop
274840,1983-01-06,30,M,6.0,Ordered,1.0,72251969436,2013-01-27,5,6,Books,DIY,5,373,195.825,2060.825,Flagship store
270178,1975-09-17,36,M,10.0,Ordered,1.0,72256163824,2011-06-26,5,7,Books,Fiction,4,288,120.96,1272.96,Flagship store
271345,1971-07-06,40,F,8.0,Ordered,1.0,72256745377,2011-09-30,1,3,Clothing,Kids,1,803,84.315,887.315,TeleShop
272654,1987-09-01,26,M,6.0,Ordered,1.0,72273571002,2013-01-07,6,11,Home and kitchen,Bath,3,912,287.28,3023.28,TeleShop
273026,1989-04-21,22,M,10.0,Ordered,1.0,72299367813,2011-11-30,5,12,Books,Academic,1,983,103.215,1086.215,e-Shop
267309,1973-04-08,40,F,1.0,Ordered,1.0,72301303372,2013-09-15,2,1,Footwear,Mens,3,490,154.35,1624.35,e-Shop
270865,1989-07-20,22,F,8.0,Ordered,1.0,72305704977,2011-10-25,1,1,Clothing,Women,5,1261,662.025,6967.025,Flagship store
267740,1977-01-21,36,M,2.0,Ordered,1.0,72315713887,2013-03-21,4,1,Bags,Mens,1,661,69.405,730.405,MBR
271224,1972-01-08,40,F,9.0,Ordered,1.0,72317762979,2012-06-17,5,7,Books,Fiction,2,735,154.35,1624.35,e-Shop
273909,1977-05-20,35,M,2.0,Ordered,1.0,72322367744,2012-11-30,3,9,Electronics,Cameras,3,1471,463.365,4876.365,e-Shop
271087,1976-01-12,36,F,3.0,Ordered,1.0,72322460115,2012-02-18,5,3,Books,Comics,1,334,35.07,369.07,Flagship store
269313,1985-04-19,28,F,8.0,Ordered,1.0,72322764288,2013-04-10,1,3,Clothing,Kids,5,418,219.45,2309.45,e-Shop
272615,1979-08-25,33,M,8.0,Ordered,1.0,72326288727,2012-06-21,3,5,Electronics,Computers,3,514,161.91,1703.91,TeleShop
269136,1976-07-01,36,M,4.0,Ordered,1.0,72349320505,2012-03-20,5,7,Books,Fiction,5,801,420.525,4425.525,MBR
272510,1977-10-12,34,F,10.0,Ordered,1.0,72357515110,2011-10-02,3,5,Electronics,Computers,5,1430,750.75,7900.75,MBR
267668,1979-09-10,32,M,5.0,Canceled,0.0,72371100416,2011-09-29,5,11,Books,Children,-5,-912,478.8,-5038.8,MBR
267668,1979-09-10,32,M,5.0,Ordered,0.0,72371100416,2011-09-28,5,11,Books,Children,5,912,478.8,5038.8,MBR
267666,1992-12-24,21,M,6.0,Ordered,1.0,72373792392,2013-10-22,6,11,Home and kitchen,Bath,2,612,128.52,1352.52,e-Shop
273106,1970-03-23,41,F,2.0,Ordered,1.0,72381184045,2011-08-05,3,8,Electronics,Personal Appliances,1,1437,150.885,1587.885,e-Shop
270324,1970-02-01,43,F,1.0,Ordered,1.0,72381832004,2013-05-14,4,1,Bags,Mens,2,375,78.75,828.75,e-Shop
273278,1985-08-27,26,F,2.0,Ordered,1.0,72390795633,2011-03-27,1,4,Clothing,Mens,3,1000,315.0,3315.0,Flagship store
268480,1984-08-20,29,M,10.0,Ordered,1.0,72390893036,2013-06-27,4,4,Bags,Women,2,135,28.35,298.35,e-Shop
274236,1992-11-28,21,F,2.0,Ordered,1.0,72395952384,2013-02-13,5,11,Books,Children,5,635,333.375,3508.375,MBR
267588,1973-05-04,40,M,8.0,Ordered,1.0,72398929328,2013-09-08,6,10,Home and kitchen,Kitchen,3,1349,424.935,4471.935,Flagship store
270430,1970-06-01,43,M,7.0,Canceled,0.0,72402739188,2013-04-21,4,4,Bags,Women,-2,-1473,309.33,-3255.33,MBR
270430,1970-06-01,43,M,7.0,Ordered,0.0,72402739188,2013-04-20,4,4,Bags,Women,2,1473,309.33,3255.33,MBR
271312,1970-04-01,42,F,5.0,Ordered,1.0,72406075320,2012-11-21,2,3,Footwear,Women,4,159,66.78,702.78,TeleShop
271905,1971-03-11,43,F,2.0,Ordered,1.0,72411019568,2014-01-27,1,3,Clothing,Kids,5,1173,615.825,6480.825,Flagship store
271669,1978-04-16,35,M,2.0,Ordered,1.0,72412494452,2013-12-09,5,11,Books,Children,2,1435,301.35,3171.35,TeleShop
273095,1987-05-27,25,M,9.0,Ordered,1.0,72422582886,2012-03-05,2,1,Footwear,Mens,5,1373,720.825,7585.825,e-Shop
268139,1987-03-21,26,F,9.0,Ordered,1.0,72425691764,2013-08-02,4,4,Bags,Women,4,944,396.48,4172.48,TeleShop
268129,1982-08-07,32,F,9.0,Ordered,1.0,72427583709,2014-02-19,4,4,Bags,Women,1,885,92.925,977.925,Flagship store
274740,1975-12-01,36,M,10.0,Ordered,1.0,72431051260,2011-04-21,1,3,Clothing,Kids,1,1288,135.24,1423.24,Flagship store
275206,1978-07-15,35,M,7.0,Ordered,1.0,72437954412,2013-07-20,5,12,Books,Academic,3,412,129.78,1365.78,MBR
270943,1990-05-28,21,M,7.0,Ordered,1.0,72439946235,2011-04-03,5,10,Books,Non-Fiction,3,576,181.44,1909.44,MBR
274079,1983-02-05,30,F,7.0,Ordered,1.0,72458381260,2013-02-02,5,7,Books,Fiction,4,562,236.04,2484.04,TeleShop
274483,1973-12-23,38,F,2.0,Ordered,1.0,72465265890,2011-06-09,3,4,Electronics,Mobiles,3,995,313.425,3298.425,e-Shop
268226,1983-10-01,29,F,3.0,Ordered,1.0,72466191339,2012-12-17,2,4,Footwear,Kids,2,572,120.12,1264.12,e-Shop
268755,1984-07-15,29,F,8.0,Ordered,1.0,72471718389,2013-03-17,4,4,Bags,Women,1,1429,150.045,1579.045,e-Shop
271152,1979-06-12,33,M,8.0,Ordered,1.0,72479303374,2012-03-13,2,4,Footwear,Kids,5,993,521.325,5486.325,TeleShop
273666,1985-08-22,28,M,3.0,Ordered,1.0,72484868660,2013-07-01,3,5,Electronics,Computers,2,902,189.42,1993.42,e-Shop
274727,1988-02-28,24,M,2.0,Ordered,1.0,72486310103,2012-04-14,3,9,Electronics,Cameras,1,286,30.03,316.03,e-Shop
273194,1985-10-11,28,F,5.0,Ordered,1.0,72487671223,2013-10-10,6,2,Home and kitchen,Furnishing,3,1308,412.02,4336.02,MBR
268424,1970-05-23,42,F,8.0,Canceled,0.0,72489925974,2012-01-12,4,4,Bags,Women,-5,-1409,739.725,-7784.725,TeleShop
268424,1970-05-23,42,F,8.0,Ordered,0.0,72489925974,2012-01-03,4,4,Bags,Women,5,1409,739.725,7784.725,TeleShop
274376,1991-05-24,22,F,1.0,Canceled,0.0,72495172898,2013-10-04,6,2,Home and kitchen,Furnishing,-5,-155,81.375,-856.375,MBR
274376,1991-05-24,22,F,1.0,Ordered,0.0,72495172898,2013-09-24,6,2,Home and kitchen,Furnishing,5,155,81.375,856.375,MBR
266999,1989-01-13,23,M,1.0,Ordered,1.0,72498209486,2012-05-01,3,4,Electronics,Mobiles,3,161,50.715,533.715,Flagship store
270658,1992-06-29,21,M,10.0,Canceled,0.0,72498423772,2013-07-14,5,10,Books,Non-Fiction,-2,-1398,293.58,-3089.58,e-Shop
270658,1992-06-29,21,M,10.0,Ordered,0.0,72498423772,2013-07-11,5,10,Books,Non-Fiction,2,1398,293.58,3089.58,e-Shop
267680,1989-04-19,23,M,7.0,Canceled,0.0,72500230422,2012-03-27,4,4,Bags,Women,-1,-260,27.3,-287.3,TeleShop
267680,1989-04-19,23,M,7.0,Ordered,0.0,72500230422,2012-03-21,4,4,Bags,Women,1,260,27.3,287.3,TeleShop
270875,1989-01-26,24,M,2.0,Ordered,1.0,72500537500,2013-03-15,3,8,Electronics,Personal Appliances,1,512,53.76,565.76,e-Shop
268612,1972-07-02,40,F,4.0,Ordered,1.0,72502585661,2012-08-02,3,4,Electronics,Mobiles,5,1461,767.025,8072.025,Flagship store
270550,1985-12-24,28,F,8.0,Canceled,0.0,72504986680,2013-10-23,2,3,Footwear,Women,-3,-1350,425.25,-4475.25,Flagship store
270550,1985-12-24,28,F,8.0,Ordered,0.0,72504986680,2013-10-18,2,3,Footwear,Women,3,1350,425.25,4475.25,Flagship store
273316,1970-02-21,41,M,2.0,Canceled,0.0,72505679379,2011-08-26,1,3,Clothing,Kids,-3,-101,31.815,-334.815,TeleShop
273316,1970-02-21,41,M,2.0,Ordered,0.0,72505679379,2011-08-18,1,3,Clothing,Kids,3,101,31.815,334.815,TeleShop
